id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18703553,TOUR DU PIN 2,18796190,Julie,Bordeaux,Bordeaux Sud,44.83577,-0.56543,Entire home/apt,64,2,156,2021-11-25,2.86,25,234,45,330630068875E
18710286,TOUR DU PIN 3,18796190,Julie,Bordeaux,Bordeaux Sud,44.83486,-0.56453,Entire home/apt,64,2,182,2021-09-16,3.28,25,263,45,3306300688864
18710331,"Maison d'architecte pour Vinexpo, bulle de repos!",130089253,Nathalie,Bruges,Bruges,44.87989,-0.58754,Entire home/apt,250,5,0,,,1,0,0,
18711184,Un air de vacances en ville,47905487,Nathalie Et Eric,Talence,Talence,44.80503,-0.57648,Entire home/apt,95,2,13,2018-06-30,0.23,1,0,0,
18711759,PALAIS,18796190,Julie,Bordeaux,Centre ville (Bordeaux),44.83882,-0.56889,Entire home/apt,132,2,115,2021-11-24,2.08,25,197,18,3306300693630
18724283,Petite echoppe à Bégles proche du tramway,130217006,Adeline,Bgles,Bgles,44.796,-0.55767,Entire home/apt,90,1,1,2017-06-21,0.02,1,0,0,
18724817,"""Haut du Chasselas""- Private entrance, easy park",9849251,Françoise,Bordeaux,Caudran,44.84868,-0.61793,Entire home/apt,95,2,47,2021-10-31,0.86,1,335,2,330630001155C
18728992,Appartement T3 proche CHU/stade Chaban-Delmas,130254729,Sophie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82649,-0.59724,Entire home/apt,45,365,7,2017-07-09,0.13,1,0,0,
18729481,Superbe maison moderne piscine bar,95144090,Emmanuel,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.87779,-0.70171,Entire home/apt,290,5,21,2021-08-30,0.39,1,163,4,
18731521,Maison de ville au cœur de Gambetta,38314560,Claire,Bordeaux,Centre ville (Bordeaux),44.83877,-0.57929,Entire home/apt,70,2,22,2019-10-20,0.40,1,0,0,33063001526E4
18732823,Family residence near Bordeaux,130287985,Laurent,Villenave-d'Ornon,Villenave-d'Ornon,44.7696,-0.56209,Entire home/apt,269,7,10,2021-08-21,0.19,1,0,3,
18732866,T2 sécurisé 2km du centre de Bordeaux.,85900605,Marie Christine,Merignac,La Glacire,44.82878,-0.61469,Entire home/apt,75,2,86,2020-11-01,1.55,1,33,0,
18740444,SAINTE CATH STUDIO,18796190,Julie,Bordeaux,Bordeaux Sud,44.83411,-0.5733,Entire home/apt,58,2,136,2021-10-04,2.46,25,258,17,330630068927C
18747771,Petit studio au coeur historique de Bordeaux,24793586,Boris,Bordeaux,Bordeaux Sud,44.8344,-0.56507,Entire home/apt,62,30,199,2021-06-30,3.59,2,0,18,"Available with a mobility lease only (""bail mobilité"")"
18749867,Clos Chantegrive quiet 1 bedroom flat Saint Medard,48153389,Sylvie,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89499,-0.71579,Entire home/apt,60,1,38,2021-09-19,0.70,8,236,9,
18750091,Jolie chambre privée tout proche du centre-ville,9790260,Anne,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83069,-0.58161,Private room,48,2,4,2020-07-25,0.14,1,0,0,
18750106,Grand T2 aux portes de Bordeaux,130440924,David,Merignac,La Glacire,44.83038,-0.62786,Entire home/apt,30,1,10,2017-11-03,0.18,1,0,0,
18750388,Joli T2 au quartier Bastide,84624253,Guillaume,Bordeaux,La Bastide,44.84791,-0.54686,Entire home/apt,45,365,1,2017-06-21,0.02,1,0,0,
18758716,Maison de ville idéalement située.,66472008,Quentin,Merignac,Arlac,44.82237,-0.62531,Entire home/apt,35,1,3,2017-06-30,0.05,1,0,0,
18762822,Beau T2 avec grand balcon à Bordeaux-Lac,32360636,Nolwenn,Bruges,Bruges,44.87691,-0.58222,Entire home/apt,65,5,1,2017-05-28,0.02,1,0,0,
18763995,Grande maison au calme avec piscine chauffée,78586330,Aude Et James,Villenave-d'Ornon,Villenave-d'Ornon,44.77567,-0.58092,Entire home/apt,190,7,7,2021-08-21,0.13,2,136,1,
18764420,❤ Quinconces - spacious flat & private parking ❤,130563377,François,Bordeaux,Centre ville (Bordeaux),44.84456,-0.57229,Entire home/apt,100,3,20,2018-10-01,0.37,1,0,0,3306300124130
18767789,Appartement Bordeaux Chartrons avec terrasse,52095188,Luc,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.854,-0.57763,Entire home/apt,180,2,39,2021-11-28,0.70,1,343,16,330630029262B
18770897,"Petit apt en plein centre-ville
City center flat",62213379,Marc  Et  Emilie,Bordeaux,Centre ville (Bordeaux),44.84109,-0.56961,Private room,25,1,1,2017-06-08,0.02,1,0,0,
18771445,Maison pierre avec cour très calme proche Bordeaux,34813678,Véronique,Le Bouscat,Le Bouscat,44.86586,-0.59306,Entire home/apt,90,2,47,2021-11-21,0.85,1,8,18,
18779249,maison familiale Bordeaux métropole sud,32335000,Laurence,Gradignan,Gradignan,44.78478,-0.61183,Entire home/apt,200,7,25,2021-08-21,0.45,1,139,2,
18780279,"Elegant 72 sqm, stunning view, with Parking",72691486,Arnaud,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84979,-0.5704,Entire home/apt,189,3,3,2020-08-17,0.09,83,285,0,33063000730D4
18780280,Luxe - Elegant 72m2 with stunning view + parking,9382960,Kareen,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84979,-0.5704,Entire home/apt,189,3,7,2020-08-22,0.18,82,285,0,33063000730D4
18780662,"Télégraphe - 95m2 standing avec parking, centre",72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84305,-0.5805,Entire home/apt,175,90,0,,,83,41,0,"Available with a mobility lease only (""bail mobilité"")"
18780663,"Lovely 63 sqm, 2 bedrooms with terrace & Parking",72691486,Arnaud,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84979,-0.5704,Entire home/apt,189,3,2,2019-08-19,0.06,83,299,0,33063000728C8
18780664,Culinaire - 63m2 with terrace & parking. Chartrons,9382960,Kareen,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84979,-0.5704,Entire home/apt,189,3,33,2021-10-28,0.59,82,299,5,33063000728C8
18780885,Appartement lumineux sur les quais de Bordeaux,85486619,Hugo,Bordeaux,Bordeaux Sud,44.83423,-0.56422,Entire home/apt,56,365,2,2017-07-27,0.04,1,0,0,
18781951,Bel appartement en plein centre de Bordeaux,32122259,Annabelle,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83444,-0.58331,Entire home/apt,45,365,10,2017-10-01,0.18,1,0,0,
18783030,Bel appartement au coeur du Triangle d'or,111370702,Marianne,Bordeaux,Centre ville (Bordeaux),44.84126,-0.5799,Entire home/apt,80,365,2,2017-06-05,0.04,1,0,0,
18783214,"Grande maison, jardin boisé avec piscine",130721724,Ignace,Le Taillan-Mdoc,Le Taillan-Mdoc,44.90143,-0.69934,Entire home/apt,230,15,1,2017-05-27,0.02,1,0,0,
18789402,Appartement ou chambre à louer a pessac,130773859,Fatou,Pessac,Saige,44.79296,-0.62962,Entire home/apt,25,1,0,,,1,0,0,
18790001,Studio charmant à 2 pas de la Place de la Bourse,130779544,Flora,Bordeaux,Centre ville (Bordeaux),44.83955,-0.57106,Entire home/apt,33,365,1,2017-06-09,0.02,1,0,0,
18791228,Beau T3 a coté de la cité du vin,78235733,Rachel,Bordeaux,Bordeaux Maritime,44.86757,-0.554,Entire home/apt,55,365,0,,,1,0,0,
18809163,Studio  meublée très calme..,63607213,Mario,Bordeaux,Bordeaux Sud,44.82962,-0.57621,Private room,35,1,9,2017-07-31,0.17,2,0,0,
18815898,"Appartement rénové à Bordeaux centre,Vin-expo 2017",38237363,Arnaud,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84685,-0.57953,Entire home/apt,150,365,0,,,1,0,0,
18818540,Studio Gambetta,111110577,Emma,Bordeaux,Centre ville (Bordeaux),44.84082,-0.58012,Entire home/apt,25,365,9,2017-06-21,0.16,1,0,0,
18825976,Grand appartement calme en plein coeur de Bordeaux,5644980,Leilla,Bordeaux,Centre ville (Bordeaux),44.84257,-0.58712,Entire home/apt,85,365,0,,,1,0,0,
18834017,Chambre dans bel appartement à  10 mns du centre,23243533,Isabelle,Le Bouscat,Le Bouscat,44.86645,-0.58256,Private room,50,3,0,,,2,159,0,
18836715,flat (with a private room) in historical center,6925736,Brice,Bordeaux,Bordeaux Sud,44.83036,-0.57402,Entire home/apt,80,2,26,2021-10-19,0.48,1,332,6,33063000734EC
18838442,"Beau loft, proche centre ville, terrasse, garage",127067394,Isabelle,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8374,-0.59292,Entire home/apt,110,4,7,2021-08-09,0.13,1,58,1,33063001416A3
18844459,quartier des Chartrons BORDEAUX 2 pièces,131253930,Christian,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84981,-0.56782,Entire home/apt,55,365,5,2017-08-21,0.09,1,0,0,
18845717,Chambre dans le centre de Bordeaux,23277942,Tiphaine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83102,-0.57827,Private room,20,2,6,2017-06-20,0.11,1,0,0,
18845750,Chambre & Sde à 2 km Campus universités Talence,4286746,Virginie,Talence,Talence,44.8142,-0.60826,Private room,19,2,12,2019-06-27,0.27,2,0,0,
18847024,Appartement lumineux à 10 min de Bordeaux,15386342,Amandine,Talence,Talence,44.81967,-0.58568,Entire home/apt,35,1,2,2017-08-14,0.04,1,0,0,
18860156,Chambre privée Mérignac,25633914,Morgane,Merignac,La Glacire,44.83198,-0.63125,Private room,50,1,0,,,1,0,0,
18862974,❤ City center - cosy & quiet apartment ❤,131162357,Valentine,Bordeaux,Centre ville (Bordeaux),44.83938,-0.58974,Entire home/apt,60,3,16,2021-08-30,0.29,1,3,3,33063005232C2
18865198,Great LOFT in center .,24398558,Sophie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83305,-0.57791,Private room,70,2,27,2019-10-27,0.50,1,0,0,
18870188,Charmante maison de ville au coeur de Bordeaux,56372237,Jocelyne,Bordeaux,Nansouty - Saint Gens,44.82608,-0.57254,Entire home/apt,72,30,15,2020-03-06,0.27,1,280,0,"Available with a mobility lease only (""bail mobilité"")"
18872658,Bel appartement Cosy Bordeaux hypercentre,131494347,Damien,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83148,-0.57902,Entire home/apt,35,2,86,2021-08-24,1.57,1,0,17,3306300634442
18875230,Appartment 80m2 in Saint Michel for 6 persons,91417277,Olivier,Bordeaux,Bordeaux Sud,44.83423,-0.56547,Entire home/apt,103,1,192,2021-11-01,3.47,2,233,34,33063006962CC
18886093,"Bordeaux Trendy Christmas
Sans Voiture & Balconies",35316043,ThAlie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85467,-0.59107,Entire home/apt,58,2,91,2020-10-26,1.65,1,7,0,3306300143722
18889134,Loft de standing 45m2 - Hyper Centre historique,131620913,Chantal,Bordeaux,Centre ville (Bordeaux),44.83836,-0.57844,Entire home/apt,80,4,51,2021-11-24,0.93,1,165,6,330630014413A
18893866,"Appartement de charme chartrons,lumineux, terrasse",131659787,Godefroy,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85342,-0.57204,Entire home/apt,60,365,1,2017-08-13,0.02,1,0,0,
18903721,T2/Parking Privé/Terrasse - Bordeaux Ravezies,131739087,Pauline,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86222,-0.58348,Entire home/apt,63,365,14,2018-12-10,0.25,1,0,0,
18911584,Chambre près du centre ville Bordeaux,131798984,Christopher,Bordeaux,La Bastide,44.84097,-0.55471,Private room,90,1,12,2018-10-06,0.22,1,365,0,
18912970,APPARTEMENT T1  COSY PROXIMITÉ CENTRE VILLE,65767917,Guylaine,Talence,Talence,44.81793,-0.58574,Entire home/apt,48,4,5,2018-08-31,0.09,2,0,0,
18928015,Maison moderne à Bordeaux-Ravezies,14916146,Guillaume,Le Bouscat,Le Bouscat,44.86826,-0.58024,Entire home/apt,120,7,3,2019-07-27,0.08,1,0,0,
18930220,"T2 lumineux, tout confort, Marché des Capucins",79001310,Camino,Bordeaux,Bordeaux Sud,44.82807,-0.56901,Entire home/apt,48,365,10,2017-08-24,0.18,1,0,0,
18936709,2 pièces 25 m2 chambre séparée quartier St Gènes,8756831,Vincent,Bordeaux,Nansouty - Saint Gens,44.83002,-0.57996,Entire home/apt,58,365,1,2017-12-10,0.02,1,0,0,
18944071,Bel appartement moderne calme avec clim réversible,98396136,David,Merignac,Bourran,44.84246,-0.6374,Entire home/apt,73,2,113,2021-09-04,2.07,1,338,5,
18944157,Chambre SDB privée proche gare centre transports,69600911,Chantal,Bordeaux,Bordeaux Sud,44.82728,-0.56034,Private room,45,2,130,2020-02-02,2.38,2,38,0,330630018834B
18944546,PIERRE 1ER APARTEMENT,132072201,Marie Laure,Le Bouscat,Le Bouscat,44.85568,-0.59247,Entire home/apt,85,2,0,,,1,0,0,
18954086,Logement à Bordeaux avec accès piscine,107669896,Patricia,Bordeaux,Caudran,44.8451,-0.6179,Entire home/apt,100,3,118,2021-09-29,2.15,1,146,17,330630028889B
18955243,T4 appartement adorable avec joli balcon,132167834,Wendy,Talence,Talence,44.81616,-0.57897,Entire home/apt,100,1,1,2017-07-15,0.02,1,0,0,
18960558,"""Beau Studio"" at 15 minutes from Bordeaux by tram.",8294892,Mathieu,Merignac,Arlac,44.82725,-0.62071,Entire home/apt,80,2,94,2021-11-01,1.71,1,337,12,SIRET 510 285 273 00031
18967316,Bed & Breakfast,48966197,Marie,Bordeaux,Caudran,44.83762,-0.60145,Private room,100,1,0,,,1,363,0,
18972156,Loft en face du Parc Bordelais,76905495,Alma,Bordeaux,Caudran,44.84931,-0.6002,Private room,27,6,1,2017-07-09,0.02,2,0,0,
18972630,Belle échoppe avec jardin au calme Parc Bordelais,132328906,Valérie,Bordeaux,Caudran,44.84675,-0.60598,Entire home/apt,140,1,70,2021-11-28,1.28,1,290,11,3306300274281
18973272,T2 calme proche de la Victoire,32367560,Melissa,Bordeaux,Nansouty - Saint Gens,44.82452,-0.57593,Entire home/apt,50,365,13,2020-08-31,0.24,1,0,0,
18973293,Cosy appartement | Centre Bordeaux,6289940,Cora,Bordeaux,Centre ville (Bordeaux),44.84091,-0.58034,Entire home/apt,100,30,4,2021-03-14,0.08,1,117,1,"Available with a mobility lease only (""bail mobilité"")"
18975066,LUMINOUS HOUSE WITH A POOL - PESSAC (BORDEAUX),61928047,Jacques,Pessac,Le Bourg,44.80613,-0.62857,Entire home/apt,300,3,23,2021-10-10,0.43,1,216,9,
18981169,Loue maison proche bordeaux,84304023,Emmanuel,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.8679,-0.47653,Entire home/apt,135,7,1,2017-07-22,0.02,1,0,0,
18986776,Chambre privée 13m2 proche du centre ville,94491270,Victor,Talence,Talence,44.81288,-0.57703,Private room,21,1,15,2017-09-07,0.27,1,0,0,
18990279,Studio indépendant,132465244,Bernadette,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85198,-0.57672,Private room,65,3,115,2021-11-28,2.10,1,200,24,
18991916,Appartement de type 3 de 80 m2 Barrière ST Gènes,86982471,Jean Christophe,Bordeaux,Nansouty - Saint Gens,44.82299,-0.58438,Entire home/apt,90,365,1,2019-06-09,0.03,1,357,0,
18993252,Appartement 65m2 avec balcon & parking,132486357,Hugo,Bgles,Bgles,44.80729,-0.53884,Entire home/apt,100,2,2,2017-07-09,0.04,1,0,0,
18994150,Chaleureux appartement ensoleillé à Caudéran,132475107,Mel,Bordeaux,Caudran,44.85314,-0.61137,Entire home/apt,60,365,0,,,1,0,0,
18994287,Charming House in Garden,27475854,Gwendoline,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85196,-0.58983,Private room,70,2,146,2021-12-07,2.66,1,319,51,330630005493D
18994416,Welcome near Bordeaux in a 4/6 people accomodation,102046588,Juliette,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.86457,-0.48091,Entire home/apt,33,1,43,2020-02-19,0.82,3,0,0,
18995407,"Bel appartement, calme et confortable",87103472,Celine Et Ben,Bordeaux,Bordeaux Maritime,44.86704,-0.55067,Entire home/apt,50,365,7,2018-08-18,0.13,1,0,0,
19001403,appartement ambares,132573052,Mathieu,Ambars-et-Lagrave,Ambars-et-Lagrave,44.92665,-0.49136,Shared room,120,1,1,2017-06-05,0.02,1,0,0,
19008915,Maison climatisée entre Bordeaux et St Emilion,103458747,Vanessa,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.84545,-0.49339,Entire home/apt,106,3,34,2021-08-28,0.74,1,0,6,
19011354,Joli T2 en plein centre / Cosy place dowtown,4446059,Sandra,Bordeaux,Bordeaux Sud,44.83509,-0.56627,Entire home/apt,64,3,8,2017-08-23,0.15,1,224,0,3306300127709
19012508,Appt Bordeaux/Merignac Tram A Fontaine  Arlac,132647132,Melanie,Merignac,La Glacire,44.83255,-0.62361,Entire home/apt,100,3,0,,,1,297,0,
19015554,Appartement - Quartier Saint Michel,40136984,Lorie,Bordeaux,Bordeaux Sud,44.83426,-0.56912,Entire home/apt,75,365,10,2018-07-12,0.18,1,0,0,
19015740,.Appart Charme /Hyper Centre/  Porte Dijeaux*****,9312848,Laurence,Bordeaux,Centre ville (Bordeaux),44.8409,-0.57765,Entire home/apt,80,3,67,2021-10-09,1.23,5,120,5,3306300012598
19016252,MAISON HÔTE 2/4P ENTRE BORDEAUX OCÉAN ET VIGNOBLES,132495850,Céline,Le Taillan-Mdoc,Le Taillan-Mdoc,44.92786,-0.67591,Entire home/apt,85,4,33,2021-11-03,0.80,1,177,8,
19016553,"Maison spacieuse, lumineuse, au calme avec jardin",4667994,Julien,Pessac,Nos,44.81047,-0.64042,Entire home/apt,95,6,9,2021-10-29,0.17,1,0,2,
19018730,Appartement moderne en plein Bordeaux,128347565,Leslie,Bordeaux,Centre ville (Bordeaux),44.83663,-0.57726,Entire home/apt,65,365,0,,,1,0,0,
19027182,Maison dans résidence calme,37715696,Floriane,Le Taillan-Mdoc,Le Taillan-Mdoc,44.89585,-0.66888,Entire home/apt,40,1,8,2017-08-25,0.15,1,0,0,
19029756,Chambre à Forum,93028440,Oihana,Talence,Talence,44.80979,-0.58954,Private room,18,1,1,2017-06-22,0.02,1,0,0,
19029993,Charmant T2 en plein centre de Bordeaux,102714577,Ileana,Bordeaux,Bordeaux Sud,44.83523,-0.57032,Entire home/apt,50,365,1,2017-08-19,0.02,1,0,0,
19033949,Studio Premium* Cœur historique de Bordeaux,24793586,Boris,Bordeaux,Bordeaux Sud,44.83572,-0.56661,Entire home/apt,51,2,225,2021-08-31,4.09,2,0,46,3306300308699
19037578,Belle chambre avec SDB au coeur de Bordeaux,132858632,Dominique,Bordeaux,Centre ville (Bordeaux),44.83707,-0.5706,Private room,50,2,74,2020-08-28,1.35,1,0,0,
19044698,Chambre double avec salon privée,70798568,Hélène,Merignac,Arlac,44.82943,-0.63721,Private room,43,3,0,,,2,285,0,
19048840,Agréable maison proche Bordeaux,132957615,Cecile,Eysines,Eysines,44.89119,-0.64187,Entire home/apt,100,4,19,2021-08-20,0.35,1,0,2,
19052144,"Charming & very quiet apartment (terrace, parking)",15821124,Jean-Baptiste,Bordeaux,Nansouty - Saint Gens,44.82503,-0.57159,Entire home/apt,105,3,175,2020-09-30,3.21,2,0,0,330630005545B
19052236,grande maison proche aéroport et bordeaux centre,7330830,Ema & Antoine,Eysines,Eysines,44.86306,-0.63522,Entire home/apt,150,365,12,2021-08-10,0.22,1,0,1,
19052779,Maison bordelaise de 70m2 à deux pas du centre,132993092,Jean-Marc,Bordeaux,Centre ville (Bordeaux),44.84262,-0.59781,Entire home/apt,78,2,3,2020-12-26,0.06,1,0,1,33063005433D2
19059295,Appartement T2 40 m2 + Terrasse nature de 40 m2,129626022,Clément,Bordeaux,Bordeaux Maritime,44.87797,-0.55277,Entire home/apt,77,365,67,2021-05-28,1.22,1,364,6,
19065075,"2 bedroom apt, 12 min from Bordeaux train station",13336154,Renée,Bgles,Bgles,44.80816,-0.5481,Entire home/apt,50,5,2,2017-08-11,0.04,1,0,0,
19068781,2 chambres dans le centre de Bordeaux,133121574,Clementine,Bordeaux,Caudran,44.84693,-0.59949,Private room,200,1,0,,,1,0,0,
19068931,Charmant T3 au centre de Merignac,44592694,Mylene,Merignac,Centre ville (Merignac),44.84343,-0.65303,Entire home/apt,55,4,1,2017-10-13,0.02,1,0,0,
19070180,T2 en plein centre,117673387,Alexandra,Bordeaux,Centre ville (Bordeaux),44.83863,-0.57382,Entire home/apt,80,365,2,2017-07-16,0.04,1,0,0,
19070555,Pour un agréable séjour,101634807,Christophe Et Sonia,Gradignan,Gradignan,44.77496,-0.60126,Entire home/apt,46,5,144,2021-09-24,2.63,1,77,4,
19077991,Ravissant Appartement à 5mn de Bordeaux,51856423,Randy,Bordeaux,Bordeaux Maritime,44.86433,-0.56137,Entire home/apt,90,365,0,,,1,358,0,
19078818,Maison d'architecte entre Bordeaux et le Bassin,90845919,Karine,Pessac,Toctoucau,44.75368,-0.74418,Entire home/apt,380,7,6,2021-07-31,0.36,2,1,2,
19078858,Belle maison familiale Bordeaux intra muros,42660311,Pauline,Bordeaux,Centre ville (Bordeaux),44.84508,-0.59223,Entire home/apt,200,3,27,2021-08-21,0.50,1,24,5,33063002853C8
19081895,Jolie chambre pour 2 personnes proche du centre,39351551,Juliette,Bordeaux,Bordeaux Sud,44.83242,-0.57435,Private room,30,1,15,2018-06-24,0.27,2,0,0,
19082271,Echoppe bordelaise rénovée près du centre-ville,28060891,Nathalie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8247,-0.59607,Entire home/apt,90,2,31,2021-08-22,0.58,1,0,7,33063001913AA
19091801,"Studio cozy, Bordeaux St Pierre, historical heart",17124494,Valérie & Marc,Bordeaux,Centre ville (Bordeaux),44.83749,-0.56994,Entire home/apt,75,2,37,2020-08-23,0.67,1,285,0,33063003838A0
19092614,villa avec piscine entre Bordeaux et l'océan,5485560,Carmen,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.92924,-0.75564,Entire home/apt,191,6,18,2021-08-28,0.34,1,260,5,
19093665,Studio Bordeaux Hyper Centre,133364422,Jean Louis,Bordeaux,Centre ville (Bordeaux),44.843529,-0.582619,Entire home/apt,85,3,4,2021-11-05,0.07,1,41,2,3306300124333
19093738,Maisonnette avec jardin entre centre-ville & forêt,34160088,Lauriane,Floirac,Floirac,44.83513,-0.52914,Entire home/apt,100,2,13,2021-08-23,0.25,1,0,3,
19097511,Charmant T2 dans le centre piéton de Bordeaux !,87880834,Vincent,Bordeaux,Centre ville (Bordeaux),44.8398,-0.57837,Entire home/apt,45,365,0,,,1,0,0,
19098550,Maison Proche Vinexpo,82696497,Ludovic,Parempuyre,Parempuyre,44.94737,-0.61085,Entire home/apt,360,2,0,,,1,0,0,
19105882,Appartement en bord de Dordogne,10828295,Paul,Saint-Vincent-de-Paul,Saint-Vincent-de-Paul,44.97366,-0.47608,Private room,50,3,10,2018-09-06,0.18,3,364,0,
19107777,Superbe appartement idéalement situe au chartrons,57490682,Léa,Bordeaux,Bordeaux Maritime,44.85941,-0.55966,Entire home/apt,80,2,19,2021-10-17,0.37,1,358,1,33063002254B0
19109351,Jolie petite maison entre Bordeaux et l'océan.,28149928,Magali Et Philippe,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.90595,-0.72502,Entire home/apt,80,3,23,2021-08-30,0.42,1,163,4,
19109524,Grande chambre aux Capucins avec sdb privée,69044533,Valérie,Bordeaux,Nansouty - Saint Gens,44.82598,-0.56888,Private room,38,3,187,2021-12-08,3.45,4,103,37,3306300179176
